TP_GRAU_ACADEMICO;CO_CURSO;IN_GRATUITO;QT_CURSO;QT_VG_TOTAL;QT_VG_TOTAL_DIURNO;QT_VG_TOTAL_NOTURNO;QT_VG_TOTAL_EAD;QT_VG_NOVA;QT_VG_PROC_SELETIVO;QT_VG_REMANESC;QT_VG_PROG_ESPECIAL;QT_INSCRITO_TOTAL;QT_INSCRITO_TOTAL_DIURNO;QT_INSCRITO_TOTAL_NOTURNO;QT_INSCRITO_TOTAL_EAD;QT_INSC_VG_NOVA;QT_INSC_PROC_SELETIVO;QT_INSC_VG_REMANESC;QT_INSC_VG_PROG_ESPECIAL;QT_ING;QT_ING_FEM;QT_ING_MASC;QT_ING_DIURNO;QT_ING_NOTURNO;QT_ING_VG_NOVA;QT_ING_VESTIBULAR;QT_ING_ENEM;QT_ING_AVALIACAO_SERIADA;QT_ING_SELECAO_SIMPLIFICA;QT_ING_EGR;QT_ING_OUTRO_TIPO_SELECAO;QT_ING_PROC_SELETIVO;QT_ING_VG_REMANESC;QT_ING_VG_PROG_ESPECIAL;QT_ING_OUTRA_FORMA;QT_ING_0_17;QT_ING_18_24;QT_ING_25_29;QT_ING_30_34;QT_ING_35_39;QT_ING_40_49;QT_ING_50_59;QT_ING_60_MAIS;QT_ING_BRANCA;QT_ING_PRETA;QT_ING_PARDA;QT_ING_AMARELA;QT_ING_INDIGENA;QT_ING_CORND;QT_MAT;QT_MAT_FEM;QT_MAT_MASC;QT_MAT_DIURNO;QT_MAT_NOTURNO;QT_MAT_0_17;QT_MAT_18_24;QT_MAT_25_29;QT_MAT_30_34;QT_MAT_35_39;QT_MAT_40_49;QT_MAT_50_59;QT_MAT_60_MAIS;QT_MAT_BRANCA;QT_MAT_PRETA;QT_MAT_PARDA;QT_MAT_AMARELA;QT_MAT_INDIGENA;QT_MAT_CORND;QT_CONC;QT_CONC_FEM;QT_CONC_MASC;QT_CONC_DIURNO;QT_CONC_NOTURNO;QT_CONC_0_17;QT_CONC_18_24;QT_CONC_25_29;QT_CONC_30_34;QT_CONC_35_39;QT_CONC_40_49;QT_CONC_50_59;QT_CONC_60_MAIS;QT_CONC_BRANCA;QT_CONC_PRETA;QT_CONC_PARDA;QT_CONC_AMARELA;QT_CONC_INDIGENA;QT_CONC_CORND;QT_ING_NACBRAS;QT_ING_NACESTRANG;QT_MAT_NACBRAS;QT_MAT_NACESTRANG;QT_CONC_NACBRAS;QT_CONC_NACESTRANG;QT_ALUNO_DEFICIENTE;QT_ING_DEFICIENTE;QT_MAT_DEFICIENTE;QT_CONC_DEFICIENTE;QT_ING_FINANC;QT_ING_FINANC_REEMB;QT_ING_FIES;QT_ING_RPFIES;QT_ING_FINANC_REEMB_OUTROS;QT_ING_FINANC_NREEMB;QT_ING_PROUNII;QT_ING_PROUNIP;QT_ING_NRPFIES;QT_ING_FINANC_NREEMB_OUTROS;QT_MAT_FINANC;QT_MAT_FINANC_REEMB;QT_MAT_FIES;QT_MAT_RPFIES;QT_MAT_FINANC_REEMB_OUTROS;QT_MAT_FINANC_NREEMB;QT_MAT_PROUNII;QT_MAT_PROUNIP;QT_MAT_NRPFIES;QT_MAT_FINANC_NREEMB_OUTROS;QT_CONC_FINANC;QT_CONC_FINANC_REEMB;QT_CONC_FIES;QT_CONC_RPFIES;QT_CONC_FINANC_REEMB_OUTROS;QT_CONC_FINANC_NREEMB;QT_CONC_PROUNII;QT_CONC_PROUNIP;QT_CONC_NRPFIES;QT_CONC_FINANC_NREEMB_OUTROS;QT_ING_RESERVA_VAGA;QT_ING_RVREDEPUBLICA;QT_ING_RVETNICO;QT_ING_RVPDEF;QT_ING_RVSOCIAL_RF;QT_ING_RVOUTROS;QT_MAT_RESERVA_VAGA;QT_MAT_RVREDEPUBLICA;QT_MAT_RVETNICO;QT_MAT_RVPDEF;QT_MAT_RVSOCIAL_RF;QT_MAT_RVOUTROS;QT_CONC_RESERVA_VAGA;QT_CONC_RVREDEPUBLICA;QT_CONC_RVETNICO;QT_CONC_RVPDEF;QT_CONC_RVSOCIAL_RF;QT_CONC_RVOUTROS;QT_SIT_TRANCADA;QT_SIT_FALECIDO;QT_ING_PROCESCPUBLICA;QT_ING_PROCESCPRIVADA;QT_ING_PROCNAOINFORMADA;QT_MAT_PROCESCPUBLICA;QT_MAT_PROCESCPRIVADA;QT_MAT_PROCNAOINFORMADA;QT_CONC_PROCESCPUBLICA;QT_CONC_PROCESCPRIVADA;QT_CONC_PROCNAOINFORMADA;QT_PARFOR;QT_ING_PARFOR;QT_MAT_PARFOR;QT_CONC_PARFOR;QT_APOIO_SOCIAL;QT_ING_APOIO_SOCIAL;QT_MAT_APOIO_SOCIAL;QT_CONC_APOIO_SOCIAL;QT_ATIV_EXTRACURRICULAR;QT_ING_ATIV_EXTRACURRICULAR;QT_MAT_ATIV_EXTRACURRICULAR;QT_CONC_ATIV_EXTRACURRICULAR;QT_MOB_ACADEMICA;QT_ING_MOB_ACADEMICA;QT_MAT_MOB_ACADEMICA;QT_CONC_MOB_ACADEMICA
1.0;1377489;1;1;50;50;0;0;40;0;10;0;59;59;0;0;56;0;3;0;36;6;30;36;0;34;0;34;0;0;0;0;0;2;0;0;0;34;1;0;1;0;0;0;16;0;8;0;0;12;150;24;126;150;0;0;130;16;1;3;0;0;0;86;5;46;0;0;13;4;1;3;4;0;0;1;3;0;0;0;0;0;1;0;3;0;0;0;36;0;150;0;4;0;3;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;2;1;4;0;1;1;0;1;0;0;12;0;33;3;0;139;11;0;4;0;0;0;0;0;0;44;3;34;2;2;0;2;0;0;0;0;0
3.0;121284;1;1;31;0;31;0;30;0;1;0;61;0;61;0;60;0;1;0;31;6;25;0;31;30;0;30;0;0;0;0;0;1;0;0;0;25;3;1;1;0;1;0;15;0;14;0;0;2;143;23;120;0;143;0;81;44;9;3;4;2;0;62;2;72;5;0;2;9;3;6;0;9;0;5;3;1;0;0;0;0;1;0;8;0;0;0;31;0;143;0;9;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;2;0;3;0;0;0;0;0;0;0;15;0;26;5;0;125;18;0;8;1;0;0;0;0;0;50;0;41;8;0;0;0;0;0;0;0;0
3.0;99765;1;1;118;0;118;0;40;0;77;1;54;0;54;0;54;0;0;0;35;6;29;0;35;35;34;1;0;0;0;0;0;0;0;0;0;28;4;2;1;0;0;0;14;2;17;0;0;2;62;18;44;0;62;0;41;9;5;5;1;1;0;24;4;28;3;0;3;6;2;4;0;6;0;2;1;0;2;0;1;0;2;0;4;0;0;0;35;0;62;0;6;0;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;9;0;0;0;0;15;13;2;0;0;0;0;0;0;0;0;0;0;0;31;4;0;53;9;0;3;3;0;0;0;0;0;0;0;0;0;2;1;2;0;0;0;0;0
1.0;1178673;0;1;160;0;160;0;150;0;10;0;155;0;155;0;148;0;7;0;156;13;143;0;156;148;148;0;0;0;0;0;0;7;0;1;3;142;8;3;0;0;0;0;29;2;114;0;0;11;263;23;240;0;263;3;226;22;10;1;1;0;0;73;6;144;0;0;40;18;1;17;0;18;0;10;6;0;1;1;0;0;7;0;11;0;0;0;156;0;262;1;17;1;0;0;0;0;14;0;0;0;0;14;0;0;1;13;16;0;0;0;0;16;0;0;2;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;0;121;35;0;197;66;0;12;6;0;0;0;0;0;0;0;0;0;8;5;8;0;0;0;0;0
1.0;1331611;1;1;59;59;0;0;35;0;24;0;32;32;0;0;27;0;5;0;29;8;21;29;0;25;0;25;0;0;0;0;0;4;0;0;0;24;2;1;0;1;1;0;9;1;13;0;0;6;89;19;70;89;0;0;69;14;2;0;3;1;0;44;4;35;0;0;6;8;1;7;8;0;0;5;3;0;0;0;0;0;2;1;5;0;0;0;29;0;89;0;8;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;4;1;4;0;9;9;5;1;7;0;1;1;0;0;1;0;12;0;22;7;0;66;23;0;5;3;0;0;0;0;0;18;5;18;0;7;0;7;0;0;0;0;0
1.0;60464;1;1;149;0;149;0;40;0;108;1;77;0;77;0;76;0;1;0;32;2;30;0;32;32;30;2;0;0;0;0;0;0;0;0;0;24;2;4;0;1;1;0;10;4;17;0;0;1;63;16;47;0;63;0;43;10;5;1;3;1;0;18;7;34;2;0;2;4;0;4;0;4;0;2;1;1;0;0;0;0;0;0;3;0;0;1;32;0;63;0;4;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;7;2;0;0;0;14;11;3;0;0;0;2;2;0;0;0;0;5;0;28;4;0;57;6;0;4;0;0;0;0;0;0;0;0;0;0;2;1;2;0;0;0;0;0
1.0;1458091;1;1;111;0;111;0;40;0;70;1;242;0;242;0;202;0;40;0;68;11;57;0;68;43;43;0;0;0;0;0;0;25;0;0;0;39;13;10;3;2;1;0;27;11;25;2;1;2;125;19;106;0;125;0;70;20;17;6;11;1;0;50;18;47;4;1;5;5;1;4;0;5;0;4;0;0;0;1;0;0;2;2;1;0;0;0;68;0;125;0;5;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;18;3;0;0;0;37;34;3;0;0;0;3;3;0;0;0;0;6;0;50;18;0;103;22;0;4;1;0;0;0;0;0;4;1;4;0;0;0;0;0;0;0;0;0
1.0;1330896;1;1;50;50;0;0;40;0;10;0;55;55;0;0;40;0;15;0;42;4;38;42;0;40;0;40;0;0;0;0;0;2;0;0;0;39;2;0;0;1;0;0;24;1;13;0;1;3;122;25;97;122;0;0;102;12;4;3;1;0;0;61;13;40;0;1;7;9;3;6;9;0;0;6;3;0;0;0;0;0;3;3;3;0;0;0;42;0;122;0;9;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;11;7;1;11;0;2;2;0;0;2;0;6;0;38;4;0;115;7;0;9;0;0;0;0;0;0;16;5;15;1;32;6;32;0;0;0;0;0
1.0;1269969;1;1;101;0;101;0;80;0;21;0;58;0;58;0;39;0;19;0;36;7;29;0;36;26;17;9;0;0;0;0;0;10;0;0;0;24;6;2;1;3;0;0;14;5;2;2;0;13;107;18;89;0;107;0;68;17;13;4;4;1;0;28;47;7;6;0;19;14;3;11;0;14;0;9;2;3;0;0;0;0;6;7;1;0;0;0;35;1;106;1;14;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;0;35;1;0;87;20;0;11;3;0;0;0;0;0;9;3;9;0;17;2;16;4;0;0;0;0
1.0;43044;1;1;146;0;146;0;120;0;26;0;142;0;142;0;114;0;28;0;76;12;64;0;76;72;46;26;0;0;0;0;0;4;0;0;0;62;7;4;1;1;1;0;29;12;6;3;1;25;230;34;196;0;230;0;173;35;10;7;4;1;0;81;80;11;17;1;40;17;4;13;0;17;0;7;7;2;1;0;0;0;8;6;2;1;0;0;76;0;230;0;17;0;6;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;0;65;11;0;191;39;0;11;6;0;0;0;0;0;3;0;3;0;1;0;1;0;0;0;0;0
1.0;112846;1;1;46;46;0;0;46;0;0;0;138;138;0;0;138;0;0;0;45;17;28;45;0;45;12;33;0;0;0;0;0;0;0;0;0;44;0;0;1;0;0;0;25;1;17;0;1;1;108;19;89;108;0;0;94;10;2;1;1;0;0;54;7;44;0;1;2;5;0;5;5;0;0;1;3;0;1;0;0;0;2;0;3;0;0;0;45;0;108;0;5;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;23;10;0;5;0;44;44;25;0;12;0;3;3;2;0;0;0;112;0;33;12;0;80;28;0;5;0;0;0;0;0;0;15;8;11;0;8;2;6;1;0;0;0;0
3.0;122150;1;1;300;300;0;0;100;0;100;100;300;300;0;0;100;0;100;100;28;5;23;28;0;28;28;0;0;0;0;0;0;0;0;0;0;15;4;4;2;3;0;0;6;0;3;0;0;19;124;31;93;124;0;0;62;32;14;11;3;1;1;27;12;42;1;0;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;124;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;15;0;26;2;0;116;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1.0;36;1;1;52;52;0;0;52;0;0;0;516;516;0;0;516;0;0;0;51;9;42;51;0;51;5;46;0;0;0;0;0;0;0;0;0;48;2;0;0;1;0;0;28;2;18;3;0;0;194;34;160;194;0;0;164;25;1;1;2;1;0;99;19;67;6;1;2;22;5;17;22;0;0;11;10;1;0;0;0;0;10;2;8;2;0;0;51;0;194;0;22;0;11;2;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;25;13;2;11;0;89;89;43;4;30;0;10;10;6;1;3;0;69;0;28;23;0;112;82;0;12;10;0;0;0;0;0;26;5;24;1;61;5;60;6;0;0;0;0
1.0;118002;1;1;52;0;52;0;52;0;0;0;365;0;365;0;365;0;0;0;52;7;45;0;52;52;3;49;0;0;0;0;0;0;0;0;0;44;3;3;0;2;0;0;21;2;26;1;0;2;189;31;158;0;189;0;126;37;15;6;4;1;0;73;15;91;5;0;5;16;1;15;0;16;0;4;6;4;1;0;1;0;8;0;6;2;0;0;52;0;189;0;16;0;9;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;26;14;4;10;0;90;90;50;3;42;0;7;7;2;0;3;0;96;0;32;20;0;122;67;0;12;4;0;0;0;0;0;14;5;12;0;24;5;24;2;0;0;0;0
3.0;90361;1;1;1200;900;300;0;400;0;400;400;1200;900;300;0;400;0;400;400;35;8;27;3;32;35;35;0;0;0;0;0;0;0;0;0;0;21;9;1;3;1;0;0;6;2;8;1;0;18;197;51;146;5;192;0;82;58;24;14;16;2;1;26;16;61;5;1;88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;0;197;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;40;0;28;7;0;188;9;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;0;0;0;0;0
3.0;65473;1;1;1200;900;300;0;400;0;400;400;1200;900;300;0;400;0;400;400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;201;57;144;201;0;0;50;65;36;32;17;1;0;39;18;69;2;0;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;1;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;194;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1.0;1269970;1;1;107;107;0;0;80;0;27;0;146;146;0;0;116;0;30;0;64;18;46;64;0;57;33;24;0;0;0;0;0;7;0;0;0;49;2;4;1;5;3;0;30;8;7;0;0;19;204;42;162;204;0;0;143;33;14;2;8;4;0;73;83;9;7;0;32;6;0;6;6;0;0;1;2;3;0;0;0;0;1;5;0;0;0;0;64;0;204;0;6;0;7;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;0;46;18;0;149;55;0;4;2;0;0;0;0;0;26;3;25;3;9;0;9;1;0;0;0;0
3.0;1639232;1;1;50;0;50;0;50;0;0;0;68;0;68;0;68;0;0;0;12;2;10;0;12;12;12;0;0;0;0;0;0;0;0;0;0;3;5;1;2;0;1;0;4;2;3;0;0;3;12;2;10;0;12;0;3;5;1;2;0;1;0;4;2;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;4;0;8;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3.0;1188620;1;1;1200;900;300;0;400;0;400;400;1200;900;300;0;400;0;400;400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;13;31;31;13;0;21;14;5;1;3;0;0;9;5;21;1;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;43;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1.0;1598573;1;1;1200;900;300;0;400;0;400;400;1200;900;300;0;400;0;400;400;27;7;20;27;0;27;27;0;0;0;0;0;0;0;0;0;0;21;5;1;0;0;0;0;4;1;4;0;0;18;44;8;36;44;0;0;29;6;7;1;1;0;0;10;4;3;0;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;27;0;0;44;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0
3.0;1342612;1;1;900;600;300;0;300;0;300;300;900;600;300;0;300;0;300;300;34;11;23;34;0;34;34;0;0;0;0;0;0;0;0;0;0;29;2;0;2;1;0;0;3;1;4;0;0;26;185;50;135;115;70;0;112;29;12;17;15;0;0;51;6;52;3;4;69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0;185;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;0;0;3;0;6;6;0;0;3;0;0;0;0;0;0;0;5;0;32;2;0;177;8;0;0;0;0;0;0;0;0;2;2;2;0;3;3;2;0;0;0;0;0
1.0;1128077;1;1;103;0;103;0;80;0;23;0;502;0;502;0;425;0;77;0;40;9;31;0;40;36;0;36;0;0;0;0;0;4;0;0;0;36;1;1;1;1;0;0;17;3;19;1;0;0;296;59;237;0;296;0;171;70;28;16;11;0;0;110;25;144;3;0;14;6;0;6;0;6;0;2;4;0;0;0;0;0;1;1;4;0;0;0;40;0;294;2;5;1;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;22;11;1;2;0;34;21;11;0;2;0;0;0;0;0;0;0;224;0;40;0;0;294;2;0;5;1;0;0;0;0;0;0;0;0;0;70;7;52;4;0;0;0;0
1.0;1473094;1;1;57;0;57;0;40;0;17;0;91;0;91;0;70;0;21;0;45;7;38;0;45;42;42;0;0;0;0;0;0;3;0;0;0;34;5;2;0;1;2;1;27;5;4;0;0;9;114;12;102;0;114;0;57;20;15;5;12;4;1;46;43;8;2;0;15;5;1;4;0;5;0;2;1;1;0;0;1;0;1;4;0;0;0;0;45;0;114;0;5;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0;37;8;0;94;20;0;4;1;0;0;0;0;0;1;0;1;0;7;1;7;1;0;0;0;0
3.0;1188550;1;1;1200;900;300;0;400;0;400;400;1200;900;300;0;400;0;400;400;25;4;21;25;0;25;25;0;0;0;0;0;0;0;0;0;0;17;4;1;2;1;0;0;4;1;6;1;0;13;113;17;96;102;11;0;59;18;17;12;7;0;0;27;8;31;1;0;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;35;0;24;1;0;110;3;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;0;0;0;0;0
1.0;1310955;1;1;104;0;104;0;80;0;24;0;157;0;157;0;129;0;28;0;92;25;67;0;92;79;40;39;0;0;0;0;0;13;0;0;0;67;13;4;3;5;0;0;48;11;3;2;1;27;252;52;200;0;252;0;158;54;21;11;8;0;0;128;37;47;9;1;30;13;4;9;0;13;0;4;7;0;1;1;0;0;5;3;5;0;0;0;91;1;251;1;13;0;5;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;76;16;0;205;47;0;10;3;0;0;0;0;0;5;1;5;0;3;1;3;0;0;0;0;0
3.0;1419849;1;1;55;0;55;0;40;0;15;0;61;0;61;0;57;0;4;0;34;9;25;0;34;34;0;34;0;0;0;0;0;0;0;0;0;10;6;5;4;9;0;0;11;2;14;1;3;3;64;13;51;0;64;0;24;12;8;9;11;0;0;23;3;30;1;4;3;3;1;2;0;3;0;1;1;0;1;0;0;0;0;0;3;0;0;0;34;0;64;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;0;1;0;1;1;1;0;1;0;0;0;32;2;0;60;4;0;1;2;0;0;0;0;0;6;2;6;0;6;0;5;0;0;0;0;0
3.0;1153954;1;1;52;0;52;0;40;0;12;0;73;0;73;0;67;0;6;0;45;11;34;0;45;43;0;43;0;0;0;0;0;2;0;0;0;23;9;5;3;4;1;0;17;1;16;1;4;6;82;19;63;0;82;0;41;14;9;8;8;2;0;32;4;31;2;6;7;2;1;1;0;2;0;1;0;0;0;0;1;0;0;1;1;0;0;0;45;0;82;0;2;0;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;0;0;0;0;0;0;0;0;0;0;1;42;3;0;71;11;0;1;1;0;0;0;0;0;8;5;8;0;6;0;6;0;0;0;0;0
1.0;15869;1;1;71;71;0;0;61;0;10;0;655;655;0;0;619;0;36;0;77;21;56;77;0;59;35;12;11;1;0;0;0;18;0;0;0;65;9;1;2;0;0;0;45;6;19;5;0;2;293;52;241;293;0;0;225;51;9;7;1;0;0;177;12;80;17;0;7;22;4;18;22;0;0;12;8;1;1;0;0;0;14;0;4;3;0;1;77;0;293;0;22;0;17;7;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;29;15;2;14;0;106;106;26;4;47;0;7;7;0;0;3;0;6;0;44;33;0;183;110;0;15;7;0;0;0;0;0;10;1;9;0;26;4;26;2;0;0;0;0
1.0;1313206;1;1;83;83;0;0;71;0;12;0;836;836;0;0;808;0;28;0;81;20;61;81;0;69;41;14;14;0;0;0;0;12;0;0;0;71;6;3;1;0;0;0;37;5;32;7;0;0;342;58;284;342;0;0;270;55;12;3;2;0;0;193;20;105;21;0;3;45;12;33;45;0;0;33;9;2;0;1;0;0;28;3;11;3;0;0;80;1;340;2;45;0;10;4;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;36;19;1;18;0;138;138;41;2;70;0;15;15;2;0;10;0;15;0;49;32;0;212;130;0;32;13;0;0;0;0;0;14;2;14;2;21;0;21;3;0;0;0;0
1.0;18387;1;1;95;0;95;0;71;0;24;0;470;0;470;0;434;0;36;0;94;16;78;0;94;70;42;14;13;1;0;0;0;24;0;0;0;79;4;7;2;2;0;0;41;6;40;2;2;3;288;50;238;0;288;0;200;43;28;7;8;2;0;142;11;114;11;6;4;22;3;19;0;22;0;14;5;3;0;0;0;0;10;0;10;1;1;0;94;0;288;0;22;0;8;1;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;33;17;0;15;0;104;104;30;0;49;0;11;11;2;0;4;0;19;0;72;22;0;216;72;0;16;6;0;0;0;0;0;5;0;4;0;11;1;10;1;0;0;0;0
3.0;1128346;1;1;96;48;48;0;80;0;16;0;418;197;221;0;392;0;26;0;58;15;43;29;29;53;0;53;0;0;0;0;0;5;0;0;0;35;10;8;2;3;0;0;31;4;13;3;0;7;201;55;146;95;106;0;118;33;25;9;12;3;1;114;15;59;4;2;7;17;1;16;7;10;0;7;5;1;3;0;1;0;13;1;3;0;0;0;58;0;200;1;17;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;21;0;0;0;0;75;75;18;2;19;0;6;6;1;0;2;0;16;1;49;9;0;160;41;0;10;7;0;0;0;0;0;28;5;28;2;1;0;1;1;0;0;0;0
1.0;1113852;1;1;65;0;65;0;41;0;24;0;137;0;137;0;126;0;11;0;49;12;37;0;49;40;32;8;0;5;0;0;0;9;0;0;1;34;5;4;2;3;0;0;18;5;25;0;0;1;105;23;82;9;96;1;68;16;12;4;3;1;0;40;12;49;1;0;3;9;2;7;6;3;0;2;5;2;0;0;0;0;3;1;5;0;0;0;49;0;105;0;9;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;18;4;0;10;0;31;31;8;0;17;0;1;1;0;0;0;0;16;0;41;8;0;73;32;0;5;4;0;0;0;0;0;3;1;2;0;1;1;1;0;0;0;0;0
